title,published_at,channel_title,like_count,comment,commenter_id,comment_published_at
,,,,"My jaw dropped at <a href=""https://www.youtube.com/watch?v=B_-kjctRjUs&amp;t=44m52s"">44:52</a> when this clown said, &quot;...the worst thing that you can imagine is that a man would break into your home, a strange man that you don&#39;t know, and that he would take something from you. He would abuse you. <i>Maybe taking your virginity from you...&quot;</i><br>I literally said out loud &quot;Excuse me?!?!&quot; 😨😨😨🤨🤨🤨<br><br>I&#39;m a rape survivor and to say that someone being raped counts as them &quot;losing their virginity&quot; is just fucking mind blowing how fucking ignorant that is and it makes me sick.<br><br>If you&#39;ve ever heard Elizabeth Smart talk about her kidnapping and multiple rapes, and how she would remember a BS purity culture &quot;lesson&quot; at her church. Her youth pastor did the old metaphor of &quot;your body is like a piece of gum, each time someone &quot;chews&quot; you (aka has sex with you,) you lose your flavor (aka worthiness as a woman.) Each time Elizabeth was raped and abused, she emembered of that purity cultge and thought, &quot;who&#39;s going to ever want me after this.&quot; <br><br>This is an example of what happens when purity culture runs rampant, thabuse/rape victims feel even more alone, thinking they&#39;ll never find a happy relationship in their future because they feel like they&#39;re &quot;damaged goods.&quot; That&#39;s completely heartbreaking and absolutely horrifying. It&#39;s disgusting and vile that Elizabeth Smart&#39;s church never even addressed the difference between rape and sex and didn&#39;t mention that the metaphor wasn&#39;t applicable in the instance of rape. 😖😤😠<br><br>We know, scientifically, that &quot;virginity,&quot; in a physical sense, isn&#39;t really something that&#39;s standard across the board. If you&#39;re talking about breaking the hymen, well, many women break theirs doing everyday things long before ,they have sex for the first time. Inserting and wearing a tampon can break the hymen (mine did this way lol.) You can break the hymen while horse riding, exercising, bike riding, doing gymnastics, inserting a finger, getting a pap smear/pelvic exam, etc... <br><br>Having an intact hymen doesn&#39;t prove someone is a virgin. You can literally even have sex and <b>still have an intact hymen.</b> So physically speaking &quot;virginity&quot; isn&#39;t really a thing as it&#39;s usually tied to the hymen being intact equaling virginity and that&#39;s just n<br>ot true.<br><br>So, if not physical, then virginity is a more abstract state of being, simply a label to whether or not you&#39;ve had sex. Rape IS <b>NOT</b> SEX. Sex is between 2 willing participants and anyone who says rape is &quot;having sex&quot; is either unknowingly ignorant of science, or willfully misrepresenting rape as sex because they don&#39;t value a woman&#39;s bodily autonomy which 100% is true about many religious people.<br><br>Let me be absolutely clear here. <br>If you are a virgin, and then you are raped, you are still a virgin after the rape because the rape quite obviously wasn&#39;t your choice, it happened against your will. If a virgin is raped, that should NEVER EVER be equated with &quot;losing your virginity.&quot; <br>It disgusts me to no end that people will call rape &quot;having sex&quot; or say that a virgin who gets raped is no longer a virgin. 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬<br>That is complete and utter bullshit. Fuck these pieces of shit. And No, I won&#39;t be forgiving this dickhead pastor&#39;s absolute fuckery.",UC9RDzf7L_oE0SObEUVGiC7Q,2023-01-12T05:42:24Z
,,,,Dude what the hell has this pastor done if he&#39;s saying he&#39;s done as bad or worse than killer cops and r*p*sts???,UCBg2DEcEqfAMwXnxO0R0dIw,2023-01-12T05:39:02Z
,,,,How does a religion that gets everything wrong 99% of the time get taken seriously by anyone? Thousands of years of failure and these smugnorant asses just keep popping up.,UCrexS-p9-nmlj6eHfZzBXyw,2023-01-12T05:27:35Z
,,,,Hey the Romans missed a few,UCWvyR4uAuVgR78C-LOpSj8A,2023-01-12T05:25:59Z
,,,,"I spent most of my life having dealt with trauma by shutting down my emotions. I never felt the threat of a god or hell hang over me because I never believed it, even as a child surrounded by Christians, but I was brutally bullied in school<br> As a result of that, plus my life philosophy to just do good, I never learned <i>how</i> to be angry. I forgave everyone. I didn&#39;t hate anyone. Anger was shameful. I found solace in believing everyone has good in them and everyone is capable of redemption. A lot of people took advantage of me because of it. To be honest, I still feel that way and I don&#39;t think it&#39;s wrong to want the best for everyone... but I&#39;ve gone to counseling and rediscovered a lot of emotions I suppressed, including anger. I&#39;ve learned how to hold people responsible for their mistakes so that they can&#39;t take advantage of my kindness. When I&#39;m angry at someone else for my own sake, I still feel shame, but I am able to let it out. I feel human again.<br><br>And I&#39;m no longer suicidal.<br><br>I guess the best way to explain it is that I can sense my own feelings better now. Before, it was bottled up and would burst out every few years into a mess, or the depression would seep slowly into my life and make me feel okay with, you know, turning the steering wheel a bit too hard on the bridge on the way to work one day. Now, I let it out a lot more often and the tank never overflows or leaks. It really is better this way.<br><br>Anyway, I hate my boss.",UCucvt3xW6mrEgpnj57FfRHw,2023-01-12T05:24:31Z
,,,,"You getting emotional and angry at the segment of the survivor demonstrates how anger can makes us realize what is not okay, what we don´t agree with, it helps us cast doubt on stuff that is unfair and that does not align with our way of life. So that we can do something about it. If we avoid the feeling of anger, we will only further dig ourselves into a space where we do not belong, where we don&#39;t wanna be. <br><br>It is just so damn convinient that it would also keep us in a religion that sells this myth about an anger-less life. I wonder how many times &quot;this is not okay, this is unfair&quot; could just be met with &quot;you speak out of anger and therefore your concerns are not valid&quot;; just a random thought, of course, who would ever think of doing something so nefarious and damaging <b>shrug</b>",UCSKepYkIoAqgxw07DtVy7bg,2023-01-12T05:21:57Z
,,,,That&#39;s a wonderful angry crab painting,UCp1PQt85cLvjdjyTAS5U_8g,2023-01-12T05:20:04Z
,,,,"My Catholic father always told me that being angry and holding grudges made you just as bad as a murderer. Growing up with misophonia, a mental illness which causes you to feel extreme rage at certain sounds, that was so hard to hear. It’s taken me years to move beyond the mindset that I’m a terrible, evil person simply for feeling angry and upset.",UCl-JlXI_JFcU8pru0eVhgUg,2023-01-12T05:05:57Z
,,,,I don&#39;t know if I&#39;m terminally online and need to touch some grass but some of these pastors just seem like they will start talking about &quot;cancel culture&quot; any moment.,UCnzZALX19-tSKnlTDHxitKA,2023-01-12T04:57:07Z
,,,,“A rise of narcissism in music”<br><br>I don’t think that word means what you think it means,UC0L7yUxcOsFbHzX0HcAb3zw,2023-01-12T04:53:32Z
,,,,"i know for many afab people such as myself, anger was especially discouraged in the church as being &quot;unladylike&quot; and not expressive of a &quot;meek and quiet spirit&quot;. to this day i have a really hard time standing up for myself/expressing negative emotions because i usually end up crying, since that was the only way i could release those feelings without getting in trouble.",UCdNwJWc8_nzmZlPXis7tNtg,2023-01-12T04:44:16Z
,,,,"How about these preachers practice what they preach? To let someone more powerful than them in front of the crowd, and THEN forgive those abusers and the community that watched it happen??? No they wouldn’t, they’re hypocrites!",UCywXTe5C_oMNRplkrES7KLg,2023-01-12T04:37:44Z
,,,,"I have never been on board with the &quot;Wrath&quot; thing as a sin.  If Wrath is the sin then the God Himself is the worst sinner. He is literally pissed when we work on Sundays (Sabath or whatever), create portraits of person, we do not do out prayers and do not go to church.  But he is cool with genocide.",UCFHRgOODAM85oD2M4zVnALA,2023-01-12T04:14:05Z
,,,,"<a href=""https://www.youtube.com/watch?v=B_-kjctRjUs&amp;t=23m09s"">23:09</a> This is why I think that christians are the most evil, sick, disgusting people in the world. They actually believe this. They actually, unironically think that everyone needs laws to prevent them from killing. They are openly admitting that they would go around SLAUGHTERING people if there were no laws. <br><br>I would not kill or harm a soul whether there are or aren&#39;t laws there. I am automatically a better person than this disgusting preacher, and a better person than anyone who believes this.",UCuMasHuFz9dcAe8oqyqPhPw,2023-01-12T04:12:43Z
,,,,it&#39;s crazy to me that people will tell you to &quot;forgive as god forgives&quot;...... god................................... who supposedly sends people who think the wrong thoughts to hell for eternity. Sounds like I shouldn&#39;t be forgiving shit.,UC6rVL9S_dgEYAUDfcIZhsdw,2023-01-12T04:09:57Z
,,,,"The more I watch this series and see these people arguments the more I think they want people to be stoic and unfeeling, people who do nothing and have no agency over their own lives, they want people who will just follow what they are told to do blindly, because God wills it, it seems to be against every human emotion.<br><br>This one made me angry because some of these guys are basically saying we should do and feel nothing in the face of injustice and oppression, we should just accepted because that&#39;s what God wants.",UCnzZALX19-tSKnlTDHxitKA,2023-01-12T04:09:28Z
,,,,"I have been a subscriber of yours for a long time, but I just want to say I appreciate how sensitive you are with the stories and identities of victims.  Thanks for everything you do.",UCIsoeaSaLGb6OI6nHv5M1Iw,2023-01-12T04:01:56Z
,,,,"shoutout to youth group, when I told the youth group leaders that what they meant by &quot;fearing god&quot; was like when you were scared of your father when he got mad at you. they thought it was sweet. I was being abused.",UC5toQUG9Z0JrNwHL2OPsP4Q,2023-01-12T03:54:49Z
,,,,"&quot;Apple used to do this&quot;...USED TO? Dude, they still very much do!! <br>And about this whole turn the other cheek...dear lord, don&#39;t how you managed to post something like this when I LITERALLY just got off the phone with my motor about this very subject with how my brother and I aren&#39;t talking anymore and how one of us should be the bigger person to fix our relationship. At least she admits &quot;it takes two&quot; but I&#39;ve made the efforts to fix it. HE pretty much never has, if not actually never has. I&#39;m tired of being made the villain of this stalemate between me and him. I know that it isn&#39;t abuse related, but being told that &quot;the Bible says...&quot; when it comes to this is less than helpful.",UC_34AQVALIa_zo7Ii5L9szw,2023-01-12T03:49:36Z
,,,,"“Forgiveness” kept me and my children in our abusive home for years. My ex-husband is a minister (yes, present tense, is still a minister), and was great at turning my righteous anger around on me. Even after we left, it took so long for me to stop feeling guilty about it.",UCTyIUDP44M3mfyeebkno0JQ,2023-01-12T03:48:28Z
,,,,"Something that always bothered me with this rhetoric, was how often anger was weaponized against me growing up. If I angered my parents, their anger was justified. If I was angered there was never justification. <br><br>It’s ironic that one of the most powerful things I learned in life, was that sometimes, it is actually okay for me to be angry. The first time I ever had someone tell me “I don’t blame you” when I told them about something that made me mad, it was… strange. Like… I didn’t know how to comprehend it. I can be angry and be right for being so? I can be justified? This was… unheard of to me.",UCeOXH3qJmTov72zej7HpQhQ,2023-01-12T03:42:30Z
,,,,I just got out of my first ever relationship and I let my partner trample all over me even after we broke up and I got mad and I said things that were mean and I blocked them because they hurt me alot over the course of months and this honestly reaffirms that choice for me,UCg7vUoWc-rVfZLZacGalcTQ,2023-01-12T03:41:07Z
,,,,"As a Christian myself, I cannot for the life of me understand why church leaders are so quick to preach forgiveness to predators, domestic abusers, etc, yet are just as quick to judge a woman pregnant out of wedlock or a teenager smoking a joint for the first time. Such hypocrisy is rampant in the church, and they wonder why so many people are leaving. While my faith in God is still intact, I admit I&#39;ve become wary and skeptical of church leadership in recent years.",UCi0fFpgKjERMx77HpQimmrA,2023-01-12T03:18:32Z
,,,,"Sometimes to grow you have to accept you’re the villain in someone else’s story, even if you did nothing wrong.",UC6Y07MtTs2ehT5-rYn1ZmFg,2023-01-12T03:17:10Z
,,,,"Pastors trying to defend SA is such an admission, investigate these creeps!",UCvWdLJqXigsspNx-Yj3cLdA,2023-01-12T03:04:46Z
,,,,"Very timely.  Yesterday George Pell died- he was Australia&#39;s cardinal, in charge of our catholic Church and definitely ignored known abuse of p*do priests (he was also accused of CSA himself). Nobody harmed by this man should feel compelled to forgive him.",UCx8Qmtgc--neGkCnZj1e5Aw,2023-01-12T03:02:47Z
,,,,It should honestly be a crime what some of these pastors are doing considering they are not usually not liscenced or educated properly to help people with their trauma. This is opening wounds without the tools to help them for the outcome of resurfaced abuse. This makes people vulnerable and suseptable to further manipulation and abuse,UCidv_hl2CsgL4FxB3HUajfw,2023-01-12T03:01:06Z
,,,,"Jesus gave up his weekend, I lost the ability to comfortably walk for extended periods of time due to a hip injury from abuse (and before anyone asks, the statute of limitations has passed, seeing as apparently 3 years is long enough for abuse to not matter anymore.)",UCvWdLJqXigsspNx-Yj3cLdA,2023-01-12T02:58:27Z
,,,,"I watch your videos because I think it&#39;s good to hear opinions contrary to my own from time to time. I don&#39;t often find much to agree with, but I&#39;m with you on the second half of this one. Watching pastors telling everyone they need to forgive the people who sexually abused them or they&#39;re in danger of eternal torment is more disgusting than anything I&#39;ve been exposed to in quite some time. If ever there was a time for righteous anger, that&#39;s the time.",UC_mwK-DicFo9CGqj-6YHgxA,2023-01-12T02:50:00Z
,,,,"The more of these videos you make, the more I realise that modern, american christianity is a malignant cancer that&#39;s adopted and evolved to the modern era in an attempt to make as much money as humanly possible by abusing human psychology and existing loopholes in laws.",UCuMasHuFz9dcAe8oqyqPhPw,2023-01-12T02:46:54Z
,,,,"&quot;If you are an unforgiving person, you are leaven.&quot; So, I&#39;m yeasty? Honestly never heard someone refer to a person that way before.",UCvWdLJqXigsspNx-Yj3cLdA,2023-01-12T02:46:22Z
